Timestamp,Unique_Id,Floor_Id,Sensor_Id,Temperature
2021-11-02 21:53:07.399,ee087dad-3507-4a9c-82d3-76c609784abe,4,2,36.8464876670796
2021-11-02 21:53:09.421,8fb3ab68-5add-46d7-8e82-82031fd618ae,9,1,26.517791079147763
2021-11-02 21:53:13.483,570d8f8e-45ef-48d4-9cb7-27c7579cfddc,1,0,33.121061566103535
2021-11-02 21:53:16.514,5bab3d40-5b33-4f78-ba3f-c2160a6685c8,4,0,24.509344799463115
2021-11-02 21:53:18.541,62cbb439-bccf-41aa-acab-89df375e0c47,8,3,29.589519231939033
2021-11-02 21:53:21.576,23582daa-342b-483b-a700-9358200022c9,5,4,34.06448593404534
2021-11-02 21:53:23.591,048975f9-665f-4bef-b051-1b51db7a83bf,9,0,25.206998685069202
2021-11-02 21:53:26.619,d9e4e7c9-de20-4db5-820a-6824c750724c,4,0,32.987228048704615
2021-11-02 21:53:28.656,37c3a7e7-278a-4628-a040-f99450efaff9,4,3,20.484410115754397
2021-11-02 21:53:31.716,4c326a72-2a9c-4ec4-a13b-678d60aa66e8,0,2,36.05563762750294
2021-11-02 21:53:33.743,e789a1f5-cba4-44de-989a-691eacc333ce,7,2,38.64954291210699
2021-11-02 21:53:35.784,6cca47a6-a5a6-4ef2-b8c7-be1e5e436a48,9,3,23.346910446193636
2021-11-02 21:53:42.891,da706da8-8c4e-45a6-b6ab-f26fccee8024,2,0,28.456287362417996
2021-11-02 21:53:51.021,493e82bf-1bbd-46fb-a6c9-a4a8b0b361ce,1,3,22.991745266078983
2021-11-02 21:53:54.062,2e4d3953-edbf-4048-893f-d14dedbb7c63,5,0,37.10386930607256
2021-11-02 21:54:00.124,97d6f7b9-0b06-475c-9b84-e5e53a1f0f60,8,0,20.25358985561873
2021-11-02 21:54:02.144,08b3ff08-401e-4030-a8ea-a758e3e182ca,0,1,33.55137152577516
2021-11-02 21:54:04.178,2940f637-ab39-4678-a6f2-9e5e2913f75e,3,2,39.23530967654405
2021-11-02 21:54:07.204,a896ffec-2338-4723-8b5a-fe4320d4cb1c,0,1,23.140579057619572
2021-11-02 21:54:10.231,5596cedd-6720-49eb-a9e1-cb7abbf747ed,1,4,20.68802731535322
2021-11-02 21:54:12.245,c0c573d6-3c5d-4e89-95eb-d1916a73e0c0,3,0,30.234693645446
2021-11-02 21:54:15.285,21517f68-7d55-4c24-933d-49e9ae31f501,3,1,22.252607407988346
2021-11-02 21:54:18.318,b28ef30c-1a41-40c6-8c82-5ac0a23e7e97,8,0,39.83424364647924
2021-11-02 21:54:20.333,7dcf47ae-6e64-454b-a2fe-4bbab6f7d90c,4,3,33.35162567723992
2021-11-02 21:54:23.368,79f74d42-6389-48dc-bef8-6011f163a419,0,0,20.465111241740747
2021-11-02 21:54:27.399,f6806ece-a135-444d-8ab1-6b6c92a767d0,9,0,28.283694100045015
2021-11-02 21:54:30.433,b2a6d293-06b7-452c-8604-8aae52097d56,6,1,24.47142784568733
2021-11-02 21:54:32.464,7c31b691-f28e-4659-8bda-d71146982fdf,2,3,27.871431508602242
2021-11-02 21:54:34.49,dd8ad67f-e8ff-45db-8814-54e1cd8ca2c0,3,2,32.644085693479745
2021-11-02 21:54:36.503,a89a8aa9-9d1b-4f8a-9b86-3c6ef3083f6e,3,2,24.881205115888196
2021-11-02 21:54:38.526,bf781f0f-2d85-46cd-bcf6-4ee50db08d9e,2,1,38.53971225233789
2021-11-02 21:54:41.553,0c314680-1c79-4d39-b2c9-ae10d8600795,7,2,37.49922155285053
2021-11-02 21:54:43.577,52e03ea5-b191-4b7e-ad63-64639b6319c5,6,4,26.905872084073838
2021-11-02 21:54:45.6,ec8c2d41-a592-4943-9ba4-7a7e614727a2,2,1,37.04074148556083
2021-11-02 21:54:49.638,62822a49-31ad-4ff6-8e68-cb990213bea4,5,4,22.276168731481867
2021-11-02 21:54:51.655,9c5ea410-c603-46b3-8cc3-e07d185c378d,8,0,30.237560062937348
2021-11-02 21:54:53.673,a4463e99-6e1c-4720-99a5-e3be817fb748,8,0,37.85967272806334
2021-11-02 21:54:56.716,b600343d-c71a-4df2-9761-0c3b7acf31b4,9,3,24.42207726044464
2021-11-02 21:54:58.748,b29e88e6-cf54-432f-917f-2a46cc2279ab,2,4,37.50243443895457
2021-11-02 21:55:00.761,643574df-472c-4e8e-b987-b927febef762,2,2,23.30823496518104
2021-11-02 21:55:03.796,5b44c470-33e4-47fb-a726-825aef72fa3d,8,2,22.172794878772606
2021-11-02 21:55:06.846,dc46cada-5fff-453e-a4a3-c828a82b739a,9,4,24.65527206442768
2021-11-02 21:55:09.871,118889f4-83ca-4b56-8493-ec0ff19a76a7,7,1,28.981934537155514
2021-11-02 21:55:11.893,12f8cf8d-707c-48f1-b56c-5ad1135bc9f4,8,2,26.698030631333456
2021-11-02 21:55:13.912,1c02d1b3-c98b-4e09-9194-b2b47fd2754c,0,0,33.8562668132356
2021-11-02 21:55:15.953,0a781036-52d1-4fa8-8504-9f84c2e1753c,3,3,32.15420602695532
2021-11-02 21:55:18.995,9ad7c223-8406-4ef5-9957-250d8a4c5500,4,2,22.299165507548828
2021-11-02 21:55:21.01,18fa61c9-a95e-4d65-88d7-d7f45acd3706,4,0,32.30945197775286
2021-11-02 21:55:24.037,458824fa-e888-4606-b055-a9d9fd4b1f33,3,1,34.479741810216396
2021-11-02 21:55:26.053,a5e816bf-9f77-4905-bb50-f01a89a38946,3,4,39.5903467324176
2021-11-02 21:55:29.093,249a0888-c563-4764-9ed1-a7c2576c9baf,9,2,24.531874512355827
2021-11-02 21:55:35.16,cfb209da-b481-426c-9b20-10ed228b7f07,9,0,26.796623666399622
2021-11-02 21:55:40.225,501b7b6d-cf9b-4439-b6ec-3fbacdaebf28,7,1,28.02074731124661
2021-11-02 21:55:42.249,3f13a213-a0a3-4f2c-948c-b0b4bf9e7378,8,0,25.2206109819451
2021-11-02 21:55:44.281,7b7840b8-1816-4972-ad29-40858790291b,0,2,29.27134678951982
2021-11-02 21:55:47.323,84e7f546-7059-420c-9973-972472e555cd,7,1,33.356392508845445
2021-11-02 21:55:49.341,8cd42589-9094-4ead-9916-939720001440,1,4,22.99417295476874
2021-11-02 21:55:51.36,74e99906-dc13-467b-81c2-d4c30ff21823,4,1,38.73898134491826
2021-11-02 21:55:53.381,898db888-4301-4c15-a48c-4e803f3afbd5,1,4,29.91472257636995
2021-11-02 21:55:55.397,1eb18a8a-b113-4485-84dd-5312a9d1eb23,4,4,23.150722877246285
2021-11-02 21:55:58.441,076bddd5-41c1-4a5a-b847-edd5f14a1d6f,3,2,29.350439522439057
2021-11-02 21:56:00.457,d95fee7a-f044-420a-ab62-a96d5dccb5b7,2,2,38.03831753329636
2021-11-02 21:56:02.475,61ccb6e3-3a86-4877-b7b6-5024836bd09c,5,3,38.188836206185364
2021-11-02 21:56:04.501,ee815fc3-64d0-4fbf-9914-a81ccba32bce,5,1,39.45810094280371
2021-11-02 21:56:10.582,4be4359f-c632-46e7-9712-750462206825,0,2,32.9857585345035
2021-11-02 21:56:13.609,8f8d05b7-e3a3-49f7-9748-b830e3619dfa,1,2,38.533598576642234
2021-11-02 21:56:15.64,1aab2902-7335-4df5-b10b-3b056537ed66,2,2,25.11760251753445
2021-11-02 21:56:17.664,f24ad7e8-1138-4fc2-b7e2-98ee2492065d,9,0,38.36530062006048
2021-11-02 21:56:19.684,520d3843-88e6-4529-a474-007bf9d2cea1,6,2,28.944559486536242
2021-11-02 21:56:26.778,ac249fd2-124c-49de-abb9-c86c57e40fc3,6,0,24.179442080787943
2021-11-02 21:56:29.8,16bad6f2-213b-4198-a772-99cd85bb92fa,1,0,29.308713956256916
2021-11-02 21:56:32.831,286cb2f9-7c08-4905-bf87-d675dd5db20a,6,2,36.01431589722464
2021-11-02 21:56:34.851,6606adca-113b-4a68-8191-314c02a1a1a8,8,1,23.199460910777745
2021-11-02 21:56:36.88,a56174da-50f7-4f55-b6e1-5bc34bda0ee9,4,0,39.86929218849726
2021-11-02 21:56:38.899,dff4c7f6-08c5-4673-a46f-3acacc212410,8,0,31.88931595693421
2021-11-02 21:56:41.923,35385b27-9fbf-46c1-b830-f8db2825c382,6,3,28.0108104119338
2021-11-02 21:56:44.967,ef7ab397-4beb-453c-bb22-9d8a4c331770,7,2,30.439550452141166
2021-11-02 21:56:46.996,a07cba48-146e-47fd-af3c-225ca21ae51e,6,3,20.175059065714013
2021-11-02 21:56:53.064,6e1acaa9-4257-4c99-84ad-965a3dbac34d,2,3,37.915143560164
2021-11-02 21:56:55.081,f962a55a-c2ec-4bc0-a062-2a6677c7ac3e,0,4,36.54819490546437
2021-11-02 21:56:58.119,669ea4b9-296e-442e-89bc-7dac8f347823,5,4,32.91484286866955
2021-11-02 21:57:03.162,aac18de8-883c-44b8-99a0-b1125d51877b,5,4,36.046047014432276
2021-11-02 21:57:05.178,73e4b600-3d68-470d-b1d6-8449c63488c5,7,4,36.74959553754812
2021-11-02 21:57:09.211,bb26429f-7135-4918-9472-99233247f605,4,2,39.61770023929139
2021-11-02 21:57:11.245,111e4738-ef81-4528-bca8-813cf5e1b9de,8,4,23.436222940795552
2021-11-02 21:57:14.286,3b227b08-11f1-4842-aca2-c9157f3ec13d,9,3,35.664595511994946
2021-11-02 21:57:18.319,30ddb304-0caa-49bd-a7c6-ac3fd85a8bdc,6,1,21.949737300409968
2021-11-02 21:57:21.349,565ef3d9-546c-4b0c-8255-8dc1ec96c562,1,1,20.354267107341812
2021-11-02 21:57:23.373,7fdaa925-5d05-41fb-bf74-93a536fe3562,5,2,29.35771427103415
2021-11-02 21:57:25.392,de27a067-27ca-4cca-98f9-5bdc9a622e01,3,2,35.813266619301935
2021-11-02 21:57:28.425,a9cc81a7-ce4d-450a-b0a7-2f9ae930be72,7,4,31.74529070868037
2021-11-02 21:57:33.488,e58db67a-3d35-44b8-a15a-22aa3cc7c255,9,3,39.29381986103448
2021-11-02 21:57:35.504,0fde9418-2433-4cff-ab8b-c6efa849f074,5,2,26.764947162686724
2021-11-02 21:57:37.521,ed398a88-1ce6-44bc-a078-ba3119e17673,2,2,23.948073212134894
2021-11-02 21:57:39.539,0543e6a5-87b5-4a6f-b36d-83ef347aca31,5,2,24.010309093447944
2021-11-02 21:57:42.573,d8362dff-7d24-4e7e-9985-8fcad2eeb951,4,0,25.406253294761612
2021-11-02 21:57:45.601,02f19d3e-b636-40b6-a42e-4a29875dc02f,7,3,33.380813448302135
2021-11-02 21:57:51.662,e9a15c90-a937-4047-904b-d10e5f2b376b,0,4,39.33300091379738
2021-11-02 21:57:54.687,53d8cc49-9d03-4150-91f2-d9114223c49f,2,0,35.06523542551583
2021-11-02 21:57:58.725,6d21361b-b123-4c1b-9dcd-47827f3f763d,2,0,36.682988965281474
2021-11-02 21:58:00.734,685ce246-1027-4715-9fb4-a9db93ef91b2,0,0,38.79789216973282
2021-11-02 21:58:02.743,0b79385a-f6fb-4c12-b33e-cfc6b3305625,6,0,27.178193548676838
2021-11-02 21:58:04.756,1f0cda95-fe03-42bd-ab05-9f445db050db,1,1,23.164455277222686
2021-11-02 21:58:06.772,04a67749-708a-4f95-8dcc-732beea2931a,0,3,24.93174725105768
2021-11-02 21:58:09.797,6e19d354-9e4b-4a87-95f4-863304ba50fb,0,4,36.20302805203805
2021-11-02 21:58:11.809,7c05f6b8-9556-4f95-a10c-3294c3e4f3f7,6,2,35.82652982116725
2021-11-02 21:58:13.825,34fa8b88-e1b8-4958-bfa7-ee54768c0e6a,0,2,23.97368469656687
2021-11-02 21:58:15.838,ec72b660-1fc6-4f97-8c3d-2fc7ad2ec4b5,7,4,29.618680101952865
2021-11-02 21:58:17.846,f59c8c2c-c0e7-42b1-9c67-e042668b0af7,5,4,32.03332676435707
2021-11-02 21:58:19.859,ae4fc812-dca6-4428-ace1-51b6d346c266,9,4,20.90684195076247
2021-11-02 21:58:21.873,4c7de98c-84c3-4b60-b985-950e3eb48f77,9,2,33.58453671169955
2021-11-02 21:58:23.887,1bff4d2d-c233-4510-8fac-628f9895b804,3,4,23.6128951801335
2021-11-02 21:58:25.901,82257046-6c21-4374-b6ed-748e0bb1a3da,4,0,34.59730282335673
2021-11-02 21:58:27.911,b9699c97-029d-4d49-a30e-180a50a378ce,3,0,20.892596736174532
2021-11-02 21:58:30.955,86203a08-95c0-4dd8-a230-32bc6a816397,6,0,29.48198039407167
2021-11-02 21:58:33.975,ae0c4382-125f-439c-86e0-89d1e4294084,7,4,38.14798382384148
2021-11-02 21:58:38.001,86477bd1-b942-40ea-a94b-cbeb6aa2ec02,1,1,27.78999506135622
2021-11-02 21:58:41.031,97419fac-d4d2-48c6-a5d8-d5143b7dc7ec,7,2,22.172261666726566
2021-11-02 21:58:44.052,ddc4fa37-2754-4019-8c31-1f80ad18a87b,8,1,24.870604696409327
2021-11-02 21:58:51.12,d20403b3-761c-4c8e-95a1-873d971643a3,0,0,33.34591993065912
2021-11-02 21:58:54.148,c1401a0a-0af2-4d4e-9023-d6e47025e69d,4,4,36.803605466277915
2021-11-02 21:58:57.169,40417a8a-671d-4f32-984f-90fa2d90ecb5,2,2,34.15108808044666
2021-11-02 21:58:59.181,ce3548dd-2b1d-4340-aa5e-915c05d7d714,5,4,36.700918739742086
2021-11-02 21:59:03.223,fa8d9c6f-7c79-4916-96eb-2b73a9d5cd5f,1,0,21.476700726592988
2021-11-02 21:59:05.238,a4020516-7107-4de5-968f-52809e8f5893,1,1,27.236798775579487
2021-11-02 21:59:07.255,8717f949-33e2-409a-b933-d0836ca9f815,3,4,31.2975776144877
2021-11-02 21:59:10.287,fe29ced4-7bb4-4923-b5d4-0c87b0cec212,1,0,26.065776919840424
2021-11-02 21:59:14.314,a9dc01db-7135-4503-aaf1-2f5b83cb3150,7,4,23.9630062659241
2021-11-02 21:59:17.343,93ed1ed2-6459-4f2f-941e-a91a961861ad,9,1,34.86821399823635
2021-11-02 21:59:19.353,f6aa282d-d307-46f4-ac0c-aefc5efae69d,1,1,32.26667281233904
2021-11-02 21:59:23.402,99d10692-50f0-4cb4-b541-d5e7f66c69c8,8,2,32.41693145948323
2021-11-02 21:59:25.411,637a9542-d506-4264-99aa-d87d813a7793,2,1,21.308703238032315
2021-11-02 21:59:27.441,d57aedc8-63e0-44d2-8569-9cab0de863f1,9,1,25.119571211821544
2021-11-02 21:59:32.497,9dc3264a-57ba-4781-b6a1-5aec5dc7b892,2,2,27.97332353437171
2021-11-02 21:59:34.52,a3a6139e-9673-4220-a81b-668fc79fbed0,4,4,29.948373928172778
2021-11-02 21:59:38.56,75340171-1230-4b77-a4bc-243cd47c2a5e,2,1,34.684568507572706
2021-11-02 21:59:42.602,3f8949e6-4af9-4e01-aa7c-6d16203a204b,6,2,32.376121416695106
2021-11-02 21:59:45.624,5954c70e-01f6-4da1-92aa-975f0fd101e3,6,1,28.71714668200081
2021-11-02 21:59:47.64,8e4b2cd0-edc2-4357-9775-592feeebb3ee,8,2,30.561152678774228
2021-11-02 21:59:49.656,8aad6a85-4074-484a-ae7d-d4feb6a18099,9,3,39.804181332030296
2021-11-02 21:59:51.688,2fa311cf-bcdb-4a52-a186-2622b36d1255,1,2,34.48687836216424
2021-11-02 21:59:53.706,82a584dd-7767-4a60-9775-a781119feeb8,7,4,28.14140376385277
2021-11-02 21:59:56.74,20b77ae6-d3d9-44c3-bf40-0caf25f3a1cd,8,2,39.379151514797314
2021-11-02 21:59:58.747,8b40933b-e662-4d2c-a5ec-4424b0bf41f7,6,4,21.976890328988347
2021-11-02 22:00:01.783,430fe96c-bec3-4a1e-aa3d-b849de1e0f7f,1,0,27.609671108218127
2021-11-02 22:00:03.812,6cc760f1-548c-48c8-9922-3e3cf4804246,0,0,31.933707518824885
2021-11-02 22:00:05.828,192b0bed-bd73-4265-adcb-16e438ed2e0f,3,2,26.667697312386267
2021-11-02 22:00:07.858,1a7802ee-3c7f-4f58-b7a3-d1a1a30a794a,2,0,30.54063501933453
2021-11-02 22:00:09.878,2374149a-292e-43c6-b9c2-381b0a49e27a,7,2,29.929581256464758
2021-11-02 22:00:17.93,487e4540-1ed1-4ab8-b812-78383666c7e2,3,3,25.46427538027673
2021-11-02 22:00:19.95,c733e2ae-fca7-4203-8d80-627ebdd6d722,9,3,33.445448183992525
2021-11-02 22:00:21.971,595e6107-e744-4167-af84-92efa9f33770,7,3,23.985422481702848
2021-11-02 22:00:24.996,91eccac2-88df-4c40-95c1-41842b23f95f,4,3,33.7694597354048
2021-11-02 22:00:33.072,912a1c43-23e6-421b-a3c1-7b54e1f2267f,5,0,28.19071214732933
2021-11-02 22:00:37.096,773419f5-ba4b-4baa-aa83-071c4974436a,0,3,29.052083608221835
2021-11-02 22:00:42.144,6e82d528-50ab-41bb-85df-605d5447c00a,2,1,30.935367157104203
2021-11-02 22:00:44.168,537f05f3-43b2-4085-9fa5-08d6268cd022,9,1,27.85764679148549
2021-11-02 22:00:51.248,526caf5e-40df-4fd4-bf49-254033f99486,3,0,31.293580877248992
2021-11-02 22:00:53.261,5827f255-072a-429c-9556-793df5acab8e,1,2,22.27983404828333
2021-11-02 22:00:56.29,e23e6834-8401-4f40-b6cd-c09030ef50fb,4,4,22.91607422894282
2021-11-02 22:01:01.352,14bd59e9-3015-470d-ba73-eb6c8c62b52f,1,1,20.290551370572146
2021-11-02 22:01:03.364,8720a212-e9bd-4407-94d5-e191595b55ab,6,3,39.315976385809314
2021-11-02 22:01:05.39,5461c35e-38ff-4ecd-ba12-bf2123fdc65c,6,2,26.378431567183473
2021-11-02 22:01:09.44,e0e0c6a4-cc8d-41b4-842d-4f5ed8087e6e,7,2,23.715433270530703
2021-11-02 22:01:11.454,b274a173-da9c-4d16-a57d-e1c1690cc7d4,6,2,35.07780128291002
2021-11-02 22:01:15.503,cf2a4889-e8b5-42ce-8702-a822b7a75ea1,4,2,25.451470549892985
2021-11-02 22:01:17.523,dcefe043-600d-4693-a8cb-0ad6110e7259,3,4,30.936213299564475
2021-11-02 22:01:21.554,a08d4bcd-4814-4490-94b3-65b4c83250ea,3,0,30.152206527286374
2021-11-02 22:01:23.569,5b44701b-266a-4c73-a1d1-f35253a433d4,1,4,20.35003199839551
2021-11-02 22:01:25.583,7f4ba116-19eb-4588-a6de-15ca2f56631d,9,0,21.50404258472055
2021-11-02 22:01:29.603,998004b1-6902-4b8c-880e-b6936b4c1ff9,9,3,33.924320406109985
2021-11-02 22:01:33.627,36636fb1-72f8-44fe-9f94-62e6adae8a5a,1,3,35.90330920746816
2021-11-02 22:01:35.637,09917274-ac7f-4316-881e-f36c06bdf9bc,1,2,27.854778606304233
2021-11-02 22:01:37.65,fc202f43-3ca5-4a90-8753-6089ce3e3d42,1,1,20.30523162018766
2021-11-02 22:01:40.671,ab769aa4-ecca-40e5-af6c-1e7cc971f204,2,1,28.855483635860207
2021-11-02 22:01:42.695,5782ba38-e704-4ab0-a65a-9048fa9e2349,4,2,29.326903165087888
2021-11-02 22:01:44.709,beaf08ec-ac4c-44e4-b7f7-5b44ef5e0efe,3,3,25.568096668192524
2021-11-02 22:01:50.755,8468af51-a557-4490-b6a2-35a8d2cfb6b5,5,3,23.800689323781334
2021-11-02 22:01:52.77,d0d80ac1-f8b2-43fd-92a4-4b8e880ff1c4,2,2,36.659178173849774
2021-11-02 22:01:54.783,c2449116-b244-4c87-80da-8bfa04ce2894,0,3,33.98473736922503
2021-11-02 22:01:57.805,6f870ebd-3434-4580-a8bd-fb037ec8c48b,3,0,29.979119953468928
2021-11-02 22:02:03.841,eb92a615-2869-4cb6-9746-89bb2e6f441a,8,2,39.27382021033276
2021-11-02 22:02:05.857,2496e449-58de-4a8d-a970-55dc6a0cde4d,9,1,28.00354011236848
2021-11-02 22:02:12.895,130fb43b-e841-43be-8c1a-7080a161e89c,8,0,24.60785588003471
2021-11-02 22:02:14.906,4aa5853f-1b4b-4bd9-8934-84cc0544c0b8,5,2,38.32552110316363
2021-11-02 22:02:17.924,7291ea3a-0a54-4acf-ad6f-e756da81d73b,4,2,37.70413426972508
2021-11-02 22:02:19.935,a7b073c8-0b32-48d5-9e56-c1154ea1dec1,5,1,28.020153452963985
2021-11-02 22:02:24.965,24aac956-8ef0-4ad3-b311-bdc7a34d8557,7,3,33.46643224787378
2021-11-02 22:02:29.014,c37e5222-c6e0-4441-8b63-4260369b9ee5,2,2,32.078742044140135
2021-11-02 22:02:31.032,087caebd-a4df-4c67-b7ce-236a4620302c,4,0,39.23889148698865
2021-11-02 22:02:35.065,5824dcc9-96e8-44f1-9a28-e19dfaaa499e,1,0,27.629491369622865
2021-11-02 22:02:37.079,482333c6-2237-4099-8ab4-e7e2a8e01094,8,1,23.26816455565775
2021-11-02 22:02:43.143,49313c74-e530-4df8-bc15-b2d9e316a94f,7,0,26.04208047329735
2021-11-02 22:02:46.164,68c03f03-389f-46db-a934-57781612c1a5,5,2,20.11988021803947
2021-11-02 22:02:48.191,60966e71-be08-4a01-8acb-8312b588c80a,0,3,20.560474058497558
2021-11-02 22:02:51.227,cc0c8675-2386-4312-a978-164df27f05ec,3,1,29.742782042145052
2021-11-02 22:02:53.253,f2fd3d55-effe-4e0a-a955-df3c640b83f7,7,4,29.611668167520502
2021-11-02 22:02:55.275,3f886972-e580-4fa0-8f35-726c86c3fe44,6,2,37.70952269375012
2021-11-02 22:02:58.309,c6271661-7b8c-413e-aa05-a54e99b3dbf2,5,2,28.56877261736904
2021-11-02 22:03:02.355,8d7a4784-e2ff-4c24-b72f-11a889e65ea6,6,4,20.57990658018807
2021-11-02 22:03:05.377,cdc94866-6286-4d14-8ba0-edd216f30fde,1,0,33.02958581036493
2021-11-02 22:03:07.392,cf665214-37eb-4af3-9b02-5df7b089a95f,1,1,27.497335515910734
2021-11-02 22:03:09.419,a8a32d5b-3bdd-45b2-8ba3-4a54d6703bc1,3,1,31.321380316387824
2021-11-02 22:03:14.461,5b939b76-f427-45ba-b3b7-14bd3b6f95e0,5,1,29.59646646101607
2021-11-02 22:03:16.481,051dde7e-3744-40bb-a039-a3036f441a7f,8,3,38.80260870283777
2021-11-02 22:03:25.573,9d9f284a-8639-44b5-89cd-1a044afb76b8,4,4,34.614117679037776
2021-11-02 22:03:28.611,53fea44b-98ed-4a41-928f-c96a0422608c,5,2,26.448862770378426
2021-11-02 22:03:30.639,7bea6c10-7bac-4939-ab11-16171542b285,8,2,25.76657543417282
2021-11-02 22:03:32.663,2c20195d-6ac7-4854-b60d-fcefce44e2a6,3,0,25.24392626177177
2021-11-02 22:03:34.685,1a2cd9ff-7d4a-44a5-9723-9c4bf7424dfe,6,2,29.650671506484628
2021-11-02 22:03:36.693,0473c2b9-eae7-4a24-a7f7-caa89367fc65,8,4,25.950533662312385
2021-11-02 22:03:38.711,34fed6cf-ec22-4bd7-93d7-807d4e7cebf6,7,4,26.002117502688833
2021-11-02 22:03:41.753,4c532827-4d83-4436-bb8c-dcd7e2169545,9,4,32.89671978026845
2021-11-02 22:03:44.774,e8f976d3-0341-41ee-a36a-d6e2ddd7add2,9,3,20.50031232587793
2021-11-02 22:03:46.791,6dd171a6-6950-45a0-8052-8358e1268c57,9,1,38.08557910263673
2021-11-02 22:03:48.821,75f7bac1-7cac-4418-9d5c-bcb44b3e8697,7,3,23.22219096937794
2021-11-02 22:03:50.892,ae1f632c-7bcb-4369-8a5e-eb87d81fe071,1,0,30.963917832491397
2021-11-02 22:03:52.912,39c234b0-e367-48f1-9e4c-04e35cc96a60,0,4,22.560091945079574
2021-11-02 22:03:56.959,c2f0c5b3-8c74-48b6-b68b-068f4394163b,4,0,38.361029511650386
2021-11-02 22:03:59.981,ac6b02dc-292a-4ff9-acea-a1c9fb1328c5,2,2,31.78625921960083
2021-11-02 22:04:01.999,c995caa3-e6fb-4f4e-979e-596a7a7df6fd,5,4,26.91272017847399
2021-11-02 22:04:04.011,b43ee2c8-0727-45f2-a3c0-22200222bca9,7,1,32.25059723545997
2021-11-02 22:04:07.044,518469ea-ccf6-4283-b8fd-29d1db62001a,8,3,37.44905713407184
2021-11-02 22:04:11.081,09494d7e-0b43-4499-9f82-77295bf013bc,3,4,36.3737657560565
2021-11-02 22:04:14.117,a2756bea-3247-4764-99d2-b2086d8f41a6,2,4,23.00813379898885
2021-11-02 22:04:19.161,68d5bfbc-c13b-4a39-b35b-f917154b538d,4,1,36.88756849518593
2021-11-02 22:04:21.185,80a9441b-c914-4236-8934-ef7e333d39a5,0,2,23.393617271485233
2021-11-02 22:04:24.215,29d0671e-9fac-43e1-97b1-950969da6096,8,3,27.537142846559387
2021-11-02 22:04:26.241,56b5f8c4-85b4-4488-a129-348ce5c96c0e,0,4,31.158859312129714
2021-11-02 22:04:29.283,817ad703-4ebc-4765-91fe-cf287d34ef58,7,2,25.89068724669675
2021-11-02 22:04:32.301,2e7e0390-54f3-464b-bd52-408bbef7623c,0,2,36.68948397711324
2021-11-02 22:04:34.317,a425ff34-25da-4846-95ca-a8675ffacc3d,3,0,35.039931403250904
2021-11-02 22:04:36.341,436bfe1b-1ec7-453f-b14c-f0be4329b6b1,9,0,34.050598098957614
2021-11-02 22:04:39.365,0a41e0b2-5237-42c4-935b-2b7e035c8a05,8,0,24.75800322922832
2021-11-02 22:04:43.405,01eab4eb-c3e5-41e6-a58d-00adbf59f9e6,2,3,26.58119104663383
2021-11-02 22:04:45.421,0a33682b-aeb5-4ffc-a3b3-97f1c9d93f51,1,1,38.90273802404181
2021-11-02 22:04:48.44,b7dc3f30-ede2-41ea-8036-c4fcc0e8f54a,6,2,21.18329310284912
2021-11-02 22:04:52.467,35115c9b-6fa9-4a7e-91cf-2c9e83622b29,5,4,35.26211900097271
